0,3.152100527382334,-7.478372197056699
1,5.952709380243417,-5.98875391359307
1,4.790936333355001,-5.891852968626855
0,1.1416811245291028,-10.8102175665233
1,4.85875175250398,-5.113066275496548
0,1.8790823996505621,-8.633307064979782
1,6.462278251098182,-5.108553433857475
1,4.499307597148546,-5.548307049733886
1,4.341410237645801,-5.285714575448419
0,0.7617564296040489,-9.045516948558094
1,5.86345113811316,-4.921832596748299
0,1.3985626388481398,-8.341476978442179
0,1.5033440603395563,-9.821857365995902
1,4.359093400810329,-2.86885050686032
0,1.6417271463021135,-9.638751841318673
1,4.791595709282416,-5.31926765941597
1,3.027160580637942,-5.1280720857407225
1,5.72471908632929,-5.345774332059391
1,5.038243902576909,-3.7933452799574567
0,1.077894064139999,-7.9098800995147815
0,1.700156656109719,-7.902229791369347
0,0.28047257025327,-8.281305747479832
0,2.862402873857315,-8.047874238582082
1,5.401713082801359,-4.830097824644792
1,5.737414834489321,-3.4414195081495214
0,2.7590777038523986,-8.766828065134622
0,2.3561172194586506,-8.350520073794693
0,2.366847261636949,-9.437764426626261
1,4.976183008932225,-4.839600721009118
1,4.079571323334973,-2.9408401135135858
1,5.262788994617664,-3.615407642877525
1,5.425342448089047,-4.916738790363187
1,3.6634581819457384,-5.537546227647756
1,5.687486555976631,-4.568414850472771
1,4.680297427731008,-4.212148446843786
0,0.6104232975944726,-9.288515906060075
1,6.267919612113605,-5.469172041114936
0,2.5418322366296975,-8.241254570580171
0,1.6120584258084603,-9.936135828669643
1,6.5429391082627,-6.122332294539792
0,3.4646462658154826,-9.73919227026808
1,4.440617392935771,-4.725748881984338
1,4.36690717655892,-5.347731040107744
1,4.659759530327523,-6.635245850338221
1,4.874809241232105,-4.992244622551978
1,5.230644244919531,-4.541201187578947
1,6.381209045368867,-3.8444792454104033
1,5.857354668779877,-5.477275577061965
0,3.8536314614448313,-8.371515366731485
1,5.724473599481862,-4.111385789556492
0,0.3631496916470993,-8.32722522630817
0,3.9534170195592124,-9.28410614785296
1,2.0218850242272293,-3.325131243716487
1,5.5484930324942585,-4.212794528455595
1,6.46356491413481,-6.837968402732747
0,4.876186175941197,-8.148583577379966
1,3.9681449130462827,-5.111983381252109
0,1.972223618324294,-10.084318603157797
1,2.407848307772193,-3.4028662166695764
1,6.74747372069737,-4.177137567882048
1,5.501341946229135,-5.456892804849355
0,1.263213703252764,-9.645431945796581
1,5.411393379446026,-3.224582364359568
0,3.2124599926180704,-6.836226925862267
1,4.391173454021776,-5.447668797649075
1,3.4146599450756945,-3.5835192358706034
1,4.771585934563376,-4.013116487103433
1,5.098581705016419,-5.13175927107213
1,4.716102388022319,-4.724020071416655
1,4.4675945745749965,-6.359809336936664
0,3.64485839439395,-9.159372751429213
0,1.1839159581917298,-8.286016618281199
1,5.330912773548167,-4.655677183469229
1,5.222423332210469,-4.688516163003078
1,4.387931749660722,-5.158311355775881
1,6.595263981506495,-4.930994488436607
1,6.636815394206767,-4.458693506298945
1,5.503009664564775,-5.569965439041516
0,1.397405978236828,-8.423908306302238
1,4.634614386485645,-5.502233007780312
0,1.7848136099938332,-8.342624787190633
0,2.053838401829651,-8.310949898041459
1,6.282057873179075,-4.494389505025207
0,2.7645202060023264,-7.400613588203152
1,6.647548243560751,-5.686525489445586
1,5.872579406183943,-5.4084880954275985
1,4.47759253069584,-4.072181502828114
0,2.9440136188738517,-8.556735253651238
0,1.1855507985744982,-9.757932850449771
1,2.313579255758153,-4.986305439029908
1,6.482186252278913,-4.642969284057305
1,5.130874891494853,-5.83948148567857
0,1.0096248073912195,-8.287821914617567
0,2.2280942413781206,-9.635722214808624
1,2.710649279064089,-4.598176141013687
1,4.91172321108864,-5.881787107252423
0,3.4499400280765142,-9.869585065891581
1,5.457257136492135,-4.319736533760735
1,3.8306140980393524,-3.975250460527825
1,3.8824662272301502,-3.8462151403683866
0,2.3760758320577526,-8.625477710039554
0,1.64750760843987,-8.244095138826099
1,5.786217715924223,-3.8028967220714884
1,4.492086271446732,-4.042354677206431
1,5.131977222784977,-3.375649072328031
1,5.364709738228102,-2.753816721501375
0,2.6275041240665304,-7.204715105591031
0,1.4613007740140522,-8.636491144411778
1,6.664320357827506,-3.8225307648683273
1,4.458419290864638,-4.184883731550743
1,5.695866068985437,-5.193818698874191
1,5.152236678583068,-5.017583506775984
0,3.1457692094953407,-8.912809414333934
1,4.67301863929264,-4.952195931814834
1,7.235388599804212,-3.9034392873798662
0,1.3989381057406198,-7.962718604488954
0,2.9876612160398297,-7.238624068574539
1,4.5368438890519025,-4.106825493967021
1,4.525214383238503,-4.073063979268058
1,5.134621173324632,-6.053800212189635
0,1.6447855901857849,-8.762172153692239
1,4.114827497263212,-5.343232150921919
0,1.1496537950690293,-8.49893232963059
0,1.7545502139324294,-8.348542264361633
1,6.023364942378231,-7.0870090544686315
1,5.3364231903843855,-2.754168937133171
0,1.4408552769951104,-8.381649244279135
1,4.6210628797825235,-3.3521673303381103
0,2.3409442129608604,-7.81344860022482
0,1.8644402269165636,-6.380710636050759
0,1.6159497463770638,-8.48348836192455
0,0.6899546543729973,-7.350134594736588
1,5.323379250801135,-4.06715254937426
0,2.8269961160237322,-8.734495247922293
1,5.190860344182473,-3.340679967786952
1,4.383745747331788,-4.086866796751445
0,2.34115387603903,-9.369201471147925
0,4.514480996713299,-8.05177215580144
1,4.892540426820593,-3.9247456467094697
1,5.510814929221481,-7.115645797922826
0,3.6702772128585153,-8.132433642913426
1,5.2448017817120665,-5.659427056298155
1,5.724881757364969,-3.2162960040964523
1,5.7377744624631255,-4.196445767772606
0,2.1965091676290975,-7.1167645399917685
0,3.268928327979795,-10.696551268103082
0,3.0839762216684568,-9.813274574103975
0,2.542814464967243,-8.550196331849293
0,0.9161468010309313,-8.786022831291046
1,4.368425814602266,-3.9607310351819027
0,2.5164679727114043,-8.521645075132303
0,0.11928956265426782,-9.02915963728353
1,4.39079907228246,-6.362647003435973
0,2.716294443034832,-8.72206148101525
0,2.1528472836841126,-8.911555093614995
0,1.4351791485808545,-9.259665205023174
0,1.3670663576719926,-8.072487021163305
0,2.8860525663632046,-8.218287126321275
1,5.518057912707339,-6.686082502278254
1,4.183271717456818,-5.286656316210259
1,5.414806942065736,-4.772406400161449
0,0.5931469562891076,-6.670608799948245
0,2.070778818406618,-7.385272036426651
1,4.285540964488764,-3.769636885333627
0,2.185145737075333,-7.576684442561629
1,6.71391534869183,-7.024719740620062
1,3.4090185111642244,-5.597617822980306
0,2.273758508401863,-9.122384549789993
1,3.829008849412477,-4.772644196610026
1,5.2038345136471875,-3.860134460681966
1,4.791583970792246,-5.9165102815466195
0,2.5560083049625555,-5.687352495388584
0,1.6815015128495814,-9.331758867042533
1,3.5704846163380486,-6.549554600751263
0,0.4301846882735576,-5.81213027544773
0,2.4436252687526956,-8.19768324637533
1,5.619072226863683,-5.8560067399673414
1,5.294510404193392,-6.552291913654354
1,6.487857511089341,-3.766325611617026
1,5.258184420358125,-4.011583886605585
0,2.215044687041485,-9.129492054268658
1,4.386386749212222,-4.543059713668129
1,5.566732601247788,-4.615811556987633
0,0.5711838821652022,-7.086465239525083
0,0.5997578788490325,-9.939984052394346
0,1.4247642560190437,-8.390410265669212
1,4.709864021246625,-3.6730185369022705
0,-0.5573071287906646,-9.863789337658247
0,1.6564238699622136,-10.010893702047092
0,0.34779814154372257,-9.328387161023356
0,1.0295016017497467,-8.050350779894988
0,1.922175904093329,-9.507740083511456
1,7.034517407443122,-5.120104451743913
0,3.1840207905708695,-7.0312646996911
